Observable Num, Coverable Configurations
91,451-458-460-461-464-465-466-468-469-471-472-473-474-478-480-481-483-484-489-490-499-,
92,451-453-454-456-457-458-461-462-463-465-468-471-477-479-480-486-489-490-492-493-494-497-498-499-500-,
93,455-456-458-459-460-463-468-472-473-476-478-479-481-484-485-486-488-489-490-496-498-499-,
94,453-454-456-457-458-459-460-461-462-464-466-467-468-469-472-474-476-477-478-481-482-483-485-486-487-489-490-491-493-497-499-,
95,451-453-455-457-462-463-467-469-470-472-478-479-480-481-483-484-485-487-492-495-497-498-499-,
96,451-454-455-457-458-459-463-464-466-467-468-470-473-478-480-481-484-486-488-490-491-495-,
97,451-452-454-455-456-458-459-461-463-464-465-468-470-471-473-474-477-478-479-482-483-486-488-491-492-493-494-495-496-499-500-,
98,454-455-456-462-463-466-467-469-471-472-473-475-476-477-480-481-483-484-485-487-488-491-493-495-496-498-500-,
99,456-458-459-460-461-462-463-465-466-468-470-471-472-481-482-483-484-488-490-491-493-495-497-,
100,451-452-453-454-456-457-459-460-462-467-468-469-470-471-472-474-478-479-480-482-483-484-487-488-489-490-492-494-495-497-499-,
