Observable Num, Coverable Configurations
37,61-63-64-65-67-68-69-71-72-73-75-76-78-79-,
38,61-63-65-66-67-68-72-73-74-76-78-80-,
39,61-68-69-72-74-75-77-80-,
40,64-65-66-67-68-70-71-72-73-74-75-76-77-79-,
41,61-63-65-66-67-69-71-74-75-78-79-,
42,62-64-65-66-67-71-74-75-77-79-,
43,61-65-67-68-70-72-74-75-76-79-80-,
44,61-63-65-66-67-70-71-74-76-78-79-,
45,61-63-64-67-70-72-75-78-79-,
46,64-69-70-71-72-73-74-75-76-77-78-79-80-,
47,63-64-65-66-67-69-71-73-75-76-78-79-80-,
48,61-62-63-66-67-69-70-73-74-76-77-78-79-,
