Observable Num, Coverable Configurations
379,541-543-545-546-550-551-552-555-558-,
380,543-546-549-551-553-554-556-558-560-,
381,541-546-548-549-551-552-553-554-556-557-,
382,543-544-547-549-550-553-554-555-556-557-559-,
383,542-543-544-545-547-548-550-553-555-556-559-560-,
384,541-542-543-544-545-546-548-549-552-554-556-559-560-,
385,541-542-546-547-548-551-552-553-555-556-559-,
386,541-543-544-545-546-550-552-556-559-,
387,541-542-546-547-548-552-554-556-557-,
388,541-544-545-547-548-550-552-553-554-557-558-,
389,541-542-543-545-547-551-552-553-555-556-560-,
390,541-542-545-546-547-549-550-551-553-554-555-556-557-559-,
391,544-545-546-549-551-552-553-554-556-557-559-560-,
392,541-548-549-550-554-555-557-,
