Observable Num, Coverable Configurations
241,484-486-487-488-492-493-497-498-,
242,482-483-484-485-486-487-489-491-492-496-499-500-,
243,481-482-483-487-488-489-490-495-496-497-499-,
244,481-482-485-488-489-490-494-495-499-500-,
245,482-484-486-487-490-491-493-494-499-,
246,482-483-489-490-491-492-493-494-495-497-498-500-,
247,482-487-488-489-493-498-,
248,481-483-486-487-494-495-496-500-,
249,481-482-483-484-486-487-489-490-491-493-495-496-497-498-,
250,485-486-487-490-491-493-494-495-497-498-,
