Observable Num, Coverable Configurations
337,481-482-484-485-487-489-491-492-494-498-499-,
338,482-484-486-488-490-498-500-,
339,488-492-493-495-496-498-,
340,482-487-488-489-492-494-495-496-497-498-499-,
341,485-487-492-494-495-,
342,484-486-487-488-490-492-493-494-496-499-,
343,481-482-488-491-494-495-498-,
344,482-483-486-488-489-493-494-499-500-,
345,481-482-483-484-486-488-489-492-493-494-500-,
346,481-484-485-486-487-490-491-492-493-494-495-497-498-,
347,482-485-487-491-492-495-496-497-498-500-,
348,481-482-484-486-496-498-500-,
349,484-487-488-489-492-494-497-499-500-,
350,482-485-488-489-490-491-492-493-496-498-500-,
