Observable Num, Coverable Configurations
1,1-3-7-9-10-15-18-20-26-27-29-30-32-33-36-37-38-39-40-43-44-45-47-48-50-,
2,1-5-13-14-15-18-20-23-24-25-26-27-28-29-30-32-33-34-35-36-38-42-43-48-49-,
3,1-2-3-5-6-8-10-11-13-14-17-20-23-26-27-29-32-34-35-38-40-41-45-48-49-50-,
4,1-2-4-5-7-8-10-14-18-20-25-26-27-30-31-33-35-39-43-46-48-50-,
5,4-5-7-9-10-11-12-13-16-17-21-24-25-26-29-32-33-36-39-41-42-43-46-47-50-,
6,1-2-3-4-6-7-9-10-11-12-13-14-17-19-21-22-23-25-27-31-32-33-37-38-41-42-44-50-,
7,1-6-7-8-15-16-18-20-21-24-26-27-29-31-34-35-36-38-41-42-43-45-47-,
8,1-4-5-6-9-10-13-18-19-20-21-22-23-24-25-26-29-31-35-38-40-41-42-43-45-46-49-50-,
9,2-3-4-8-9-11-14-16-17-18-19-20-21-22-23-25-29-30-31-32-36-38-44-45-49-50-,
10,2-5-6-7-8-12-14-15-16-18-19-21-23-25-27-30-33-34-39-40-46-49-50-,
11,4-6-7-10-14-15-17-19-23-24-25-26-28-29-30-31-34-37-39-41-42-43-45-46-47-48-50-,
12,2-4-7-8-10-12-13-14-15-16-18-20-21-23-27-28-30-31-32-33-34-35-37-38-41-45-46-48-,
13,2-5-6-7-8-9-10-12-13-14-15-18-19-21-22-23-25-27-28-32-38-40-43-44-45-46-47-49-,
14,1-2-3-4-7-10-11-13-15-17-19-22-24-26-28-29-31-34-35-38-40-42-47-50-,
