Observable Num, Coverable Configurations
309,444-446-447-449-453-454-,
310,441-448-449-450-451-452-454-455-456-457-459-460-,
311,442-445-447-451-452-453-454-455-,
312,442-444-446-448-449-451-452-454-455-457-,
313,448-451-456-458-459-,
314,444-445-447-448-450-451-452-454-456-457-460-,
315,444-445-447-448-450-451-452-453-457-458-460-,
316,441-446-447-448-449-450-454-455-456-460-,
317,442-443-444-445-446-447-452-453-454-455-458-459-460-,
318,441-445-447-449-451-452-454-455-456-457-459-460-,
319,442-444-445-446-447-448-450-451-454-455-456-459-,
320,441-442-450-451-452-456-,
321,443-445-453-454-459-460-,
322,441-442-443-445-446-448-454-455-456-459-460-,
