Observable Num, Coverable Configurations
113,401-406-407-408-409-410-413-417-418-419-422-423-424-426-432-433-434-436-442-443-445-446-447-448-,
114,401-403-405-406-411-412-417-418-419-420-423-424-425-429-430-433-434-436-440-441-442-444-445-447-448-449-450-,
115,401-404-406-411-414-415-417-418-420-421-423-424-425-429-431-433-438-440-441-442-444-446-,
116,401-402-403-405-408-410-414-419-420-421-422-423-424-427-430-432-433-434-435-437-438-440-441-442-443-444-445-446-447-449-,
117,407-408-410-414-415-416-418-419-420-421-423-425-427-429-433-436-439-440-441-442-444-445-446-448-450-,
118,402-403-404-405-408-409-410-411-416-418-419-421-423-426-427-428-431-432-435-436-437-441-442-444-448-,
119,401-402-408-409-412-414-416-417-420-421-422-423-425-426-427-428-431-432-434-436-437-438-440-443-444-448-450-,
120,401-403-405-408-410-413-415-416-418-420-429-430-431-433-434-435-437-438-441-442-443-444-448-449-,
121,401-402-404-405-406-407-409-411-412-413-415-417-419-421-422-423-425-426-428-429-430-432-433-434-437-438-439-440-444-445-446-,
122,402-405-407-409-410-414-415-416-417-420-423-429-435-438-442-443-449-450-,
123,402-404-405-406-408-409-410-412-413-414-419-420-421-422-426-428-429-430-434-438-439-440-441-442-443-445-449-,
124,402-403-404-406-407-408-409-411-412-413-414-415-417-418-419-420-423-426-429-431-432-437-439-440-442-443-445-446-447-450-,
125,401-403-404-408-409-410-412-415-417-419-423-425-427-429-432-435-436-437-440-441-442-448-449-450-,
126,401-407-408-410-413-421-423-424-425-431-434-435-437-438-440-441-442-443-448-449-450-,
