Observable Num, Coverable Configurations
353,445-446-448-449-450-451-453-455-456-459-460-,
354,441-445-447-452-453-455-457-,
355,441-442-444-445-446-448-449-450-452-455-457-458-459-460-,
356,443-444-446-448-451-454-455-,
357,441-444-445-446-447-450-451-454-458-459-,
358,441-442-445-449-451-453-454-456-460-,
359,442-446-449-454-455-456-458-459-460-,
360,441-442-443-446-447-448-451-452-453-455-457-458-459-,
361,441-443-445-446-447-449-452-453-454-456-460-,
362,442-443-444-445-446-449-450-451-454-455-458-460-,
363,441-442-443-444-445-449-450-451-452-455-456-458-459-460-,
364,441-442-445-447-452-454-455-459-,
365,441-444-454-455-457-458-459-460-,
366,441-442-443-446-447-449-450-451-452-453-454-455-457-460-,
367,441-442-443-444-448-452-456-458-459-,
368,441-444-445-446-448-449-450-451-453-456-457-458-,
