Observable Num, Coverable Configurations
301,501-502-504-505-509-511-513-517-519-520-521-523-524-526-529-530-532-537-538-540-541-543-544-545-547-548-550-,
302,501-502-503-507-508-511-512-514-515-516-518-519-521-524-525-526-528-530-535-536-537-538-540-544-545-546-548-,
303,501-502-503-505-506-507-508-509-514-515-519-520-521-522-523-525-527-532-535-539-543-544-547-,
304,501-503-504-506-511-513-514-515-516-517-519-520-522-523-525-526-529-532-536-538-539-540-544-546-550-,
305,503-505-506-510-511-512-513-514-516-518-521-522-523-525-528-529-531-532-535-536-537-538-539-542-544-546-548-,
306,501-504-505-507-508-509-510-511-512-513-514-519-520-521-524-529-530-531-532-533-534-535-536-539-542-544-545-550-,
307,501-505-507-508-510-511-512-513-515-516-517-520-522-526-527-528-529-532-533-535-537-538-541-542-543-544-545-547-550-,
308,501-502-504-506-507-509-511-513-516-517-520-521-522-523-525-527-528-529-530-532-533-535-541-546-548-549-550-,
309,501-503-504-507-508-509-511-512-514-518-520-521-525-527-528-532-533-534-535-538-539-541-542-546-547-548-549-,
310,501-507-508-510-511-512-513-516-517-518-519-522-523-527-528-529-531-532-533-535-537-538-540-541-543-546-548-,
311,501-502-503-505-507-508-510-513-516-517-518-519-520-522-525-526-528-531-532-535-542-546-548-549-550-,
312,501-502-504-505-508-510-513-518-520-521-522-523-525-528-529-531-533-534-536-539-545-548-550-,
313,501-503-504-505-508-509-511-515-516-517-518-519-520-521-523-528-529-530-531-536-537-538-540-543-544-547-548-549-550-,
314,503-504-506-508-512-513-519-520-521-522-523-524-527-529-530-532-533-534-537-538-539-540-543-545-546-550-,
315,502-504-505-506-507-511-512-516-519-520-522-523-524-527-531-532-534-535-537-538-542-546-547-549-550-,
316,501-504-506-507-509-510-513-514-515-517-520-522-523-525-530-531-532-534-539-541-543-544-545-546-547-549-550-,
317,501-504-507-508-510-514-516-517-520-522-523-525-526-527-529-530-532-534-539-540-542-545-546-548-550-,
318,502-503-504-509-514-518-519-520-521-523-527-531-532-533-534-535-536-538-540-541-546-547-548-550-,
319,503-504-507-509-511-512-514-516-517-518-519-521-525-531-532-533-535-540-542-544-545-547-548-549-,
320,501-502-503-505-506-509-510-511-512-513-514-515-516-517-518-519-520-522-525-528-532-533-534-535-537-538-541-542-543-546-548-549-,
321,506-507-508-510-511-512-513-514-515-518-520-521-523-526-527-528-531-533-535-537-538-539-542-543-545-548-549-550-,
322,503-505-508-509-510-514-515-517-518-520-521-523-524-527-528-529-533-536-538-539-540-541-542-545-546-547-548-549-550-,
323,504-506-509-511-514-515-516-518-521-524-526-530-531-532-539-541-543-545-547-549-550-,
324,501-503-504-507-510-511-512-513-519-520-525-526-527-528-529-532-534-535-537-541-542-543-544-548-,
325,501-502-503-505-506-507-509-510-512-513-514-518-519-520-522-526-528-529-530-531-532-538-539-540-542-543-546-550-,
326,503-505-507-508-510-514-515-516-519-520-522-524-525-526-530-532-535-539-541-543-546-547-548-550-,
327,502-504-505-507-508-511-513-516-517-518-519-522-523-524-525-526-527-528-529-530-536-537-543-545-546-547-549-,
328,503-505-508-511-513-514-515-516-519-522-523-524-528-529-530-532-534-537-540-543-544-545-549-550-,
329,502-506-509-511-512-514-515-516-517-519-521-522-523-526-527-528-529-530-531-533-536-537-538-539-541-543-544-546-547-548-,
330,501-503-504-509-510-512-513-515-516-517-519-523-525-526-527-528-531-532-535-536-537-538-540-543-544-547-549-,
