Config Num, Utility
2701,-6,
2702,-10,
2703,-3,
2704,-1,
2705,-2,
2706,-7,
2707,-9,
2708,-3,
2709,-4,
2710,-2,
2711,-9,
2712,-7,
2713,-5,
2714,-5,
2715,-1,
2716,-9,
2717,-2,
2718,-6,
2719,-8,
2720,-5,
2721,-9,
2722,-7,
2723,-8,
2724,-6,
2725,-10,
2726,-10,
2727,-8,
2728,-10,
2729,-4,
2730,-8,
2731,-8,
2732,-4,
2733,-9,
2734,-8,
2735,-3,
2736,-1,
2737,-10,
2738,-10,
2739,-6,
2740,-1,
2741,-9,
2742,-8,
2743,-9,
2744,-8,
2745,-10,
2746,-3,
2747,-9,
2748,-5,
2749,-9,
2750,-8,
2751,-3,
2752,-6,
2753,-8,
2754,-5,
2755,-7,
2756,-2,
2757,-7,
2758,-2,
2759,-6,
2760,-2,
2761,-2,
2762,-5,
2763,-7,
2764,-2,
2765,-10,
2766,-1,
2767,-2,
2768,-5,
2769,-4,
2770,-6,
2771,-8,
2772,-4,
2773,-10,
2774,-3,
2775,-9,
2776,-2,
2777,-4,
2778,-10,
2779,-2,
2780,-7,
2781,-10,
2782,-1,
2783,-2,
2784,-3,
2785,-3,
2786,-2,
2787,-2,
2788,-6,
2789,-1,
2790,-6,
2791,-9,
2792,-3,
2793,-2,
2794,-6,
2795,-9,
2796,-8,
2797,-1,
2798,-7,
2799,-8,
2800,-1,
