Config Num, Utility
15551,-1,
15552,-7,
15553,-4,
15554,-6,
15555,-3,
15556,-6,
15557,-8,
15558,-4,
15559,-10,
15560,-4,
15561,-2,
15562,-9,
15563,-4,
15564,-8,
15565,-3,
15566,-6,
15567,-4,
15568,-9,
15569,-5,
15570,-4,
15571,-10,
15572,-7,
15573,-1,
15574,-6,
15575,-2,
15576,-8,
15577,-7,
15578,-9,
15579,-7,
15580,-7,
15581,-8,
15582,-6,
15583,-10,
15584,-7,
15585,-9,
15586,-2,
15587,-7,
15588,-10,
15589,-3,
15590,-2,
15591,-4,
15592,-7,
15593,-8,
15594,-5,
15595,-9,
15596,-2,
15597,-5,
15598,-6,
15599,-9,
15600,-9,
