Config Num, Utility
201,-1,
202,-6,
203,-2,
204,-5,
205,-7,
206,-1,
207,-1,
208,-6,
209,-6,
210,-4,
211,-5,
212,-1,
213,-6,
214,-5,
215,-3,
216,-5,
217,-4,
218,-8,
219,-9,
220,-7,
221,-1,
222,-8,
223,-1,
224,-2,
225,-7,
226,-1,
227,-7,
228,-7,
229,-5,
230,-3,
231,-9,
232,-2,
233,-4,
234,-4,
235,-2,
236,-2,
237,-6,
238,-2,
239,-8,
240,-6,
241,-10,
242,-5,
243,-4,
244,-5,
245,-9,
246,-3,
247,-8,
248,-6,
249,-4,
250,-2,
251,-4,
252,-1,
253,-5,
254,-7,
255,-8,
256,-10,
257,-1,
258,-4,
259,-4,
260,-6,
261,-8,
262,-5,
263,-4,
264,-3,
265,-8,
266,-3,
267,-2,
268,-5,
269,-5,
270,-5,
271,-2,
272,-3,
273,-5,
274,-1,
275,-9,
276,-1,
277,-1,
278,-2,
279,-5,
280,-2,
281,-2,
282,-7,
283,-6,
284,-1,
285,-2,
286,-4,
287,-4,
288,-5,
289,-3,
290,-2,
291,-6,
292,-8,
293,-10,
294,-10,
295,-9,
296,-8,
297,-4,
298,-9,
299,-8,
300,-7,
