Config Num, Utility
1001,-2,
1002,-10,
1003,-1,
1004,-10,
1005,-4,
1006,-7,
1007,-3,
1008,-2,
1009,-2,
1010,-10,
1011,-3,
1012,-4,
1013,-5,
1014,-7,
1015,-8,
1016,-5,
1017,-5,
1018,-7,
1019,-6,
1020,-5,
1021,-10,
1022,-6,
1023,-4,
1024,-1,
1025,-2,
1026,-9,
1027,-7,
1028,-5,
1029,-10,
1030,-10,
1031,-8,
1032,-4,
1033,-3,
1034,-1,
1035,-7,
1036,-10,
1037,-3,
1038,-9,
1039,-1,
1040,-4,
1041,-5,
1042,-1,
1043,-7,
1044,-5,
1045,-2,
1046,-8,
1047,-6,
1048,-1,
1049,-7,
1050,-7,
1051,-3,
1052,-7,
1053,-8,
1054,-10,
1055,-8,
1056,-6,
1057,-5,
1058,-4,
1059,-2,
1060,-4,
1061,-3,
1062,-7,
1063,-7,
1064,-6,
1065,-10,
1066,-6,
1067,-2,
1068,-3,
1069,-9,
1070,-3,
1071,-9,
1072,-6,
1073,-3,
1074,-2,
1075,-2,
1076,-6,
1077,-9,
1078,-10,
1079,-5,
1080,-3,
1081,-2,
1082,-10,
1083,-6,
1084,-7,
1085,-3,
1086,-2,
1087,-4,
1088,-6,
1089,-1,
1090,-7,
1091,-1,
1092,-1,
1093,-10,
1094,-2,
1095,-9,
1096,-7,
1097,-7,
1098,-9,
1099,-6,
1100,-6,
