Config Num, Utility
2701,-3,
2702,-7,
2703,-9,
2704,-5,
2705,-6,
2706,-10,
2707,-3,
2708,-7,
2709,-1,
2710,-9,
2711,-7,
2712,-1,
2713,-4,
2714,-1,
2715,-1,
2716,-1,
2717,-1,
2718,-1,
2719,-7,
2720,-7,
2721,-1,
2722,-3,
2723,-9,
2724,-8,
2725,-4,
2726,-1,
2727,-5,
2728,-1,
2729,-1,
2730,-3,
2731,-6,
2732,-8,
2733,-1,
2734,-2,
2735,-10,
2736,-7,
2737,-4,
2738,-9,
2739,-6,
2740,-1,
2741,-2,
2742,-8,
2743,-6,
2744,-4,
2745,-4,
2746,-1,
2747,-9,
2748,-6,
2749,-7,
2750,-8,
2751,-2,
2752,-6,
2753,-7,
2754,-6,
2755,-1,
2756,-9,
2757,-4,
2758,-2,
2759,-2,
2760,-10,
2761,-4,
2762,-1,
2763,-10,
2764,-7,
2765,-5,
2766,-3,
2767,-2,
2768,-5,
2769,-10,
2770,-1,
2771,-10,
2772,-4,
2773,-7,
2774,-9,
2775,-4,
2776,-9,
2777,-9,
2778,-8,
2779,-6,
2780,-9,
2781,-7,
2782,-9,
2783,-6,
2784,-8,
2785,-4,
2786,-9,
2787,-7,
2788,-6,
2789,-1,
2790,-9,
2791,-10,
2792,-5,
2793,-2,
2794,-10,
2795,-2,
2796,-9,
2797,-6,
2798,-5,
2799,-7,
2800,-5,
