Config Num, Utility
16201,-3,
16202,-2,
16203,-7,
16204,-5,
16205,-3,
16206,-1,
16207,-5,
16208,-4,
16209,-7,
16210,-1,
16211,-1,
16212,-7,
16213,-2,
16214,-2,
16215,-6,
16216,-8,
16217,-7,
16218,-8,
16219,-2,
16220,-3,
16221,-6,
16222,-10,
16223,-2,
16224,-9,
16225,-6,
16226,-5,
16227,-10,
16228,-9,
16229,-7,
16230,-9,
16231,-1,
16232,-5,
16233,-10,
16234,-9,
16235,-1,
16236,-1,
16237,-2,
16238,-10,
16239,-9,
16240,-4,
16241,-5,
16242,-3,
16243,-4,
16244,-1,
16245,-6,
16246,-9,
16247,-7,
16248,-1,
16249,-2,
16250,-6,
