Config Num, Utility
2301,-10,
2302,-4,
2303,-3,
2304,-3,
2305,-3,
2306,-4,
2307,-2,
2308,-2,
2309,-7,
2310,-2,
2311,-4,
2312,-5,
2313,-6,
2314,-9,
2315,-7,
2316,-10,
2317,-6,
2318,-9,
2319,-1,
2320,-6,
2321,-3,
2322,-6,
2323,-10,
2324,-7,
2325,-1,
2326,-10,
2327,-6,
2328,-3,
2329,-2,
2330,-10,
2331,-8,
2332,-7,
2333,-9,
2334,-6,
2335,-4,
2336,-9,
2337,-7,
2338,-4,
2339,-6,
2340,-1,
2341,-2,
2342,-3,
2343,-9,
2344,-9,
2345,-5,
2346,-10,
2347,-5,
2348,-8,
2349,-4,
2350,-2,
2351,-2,
2352,-8,
2353,-8,
2354,-1,
2355,-8,
2356,-2,
2357,-6,
2358,-6,
2359,-1,
2360,-1,
2361,-8,
2362,-8,
2363,-8,
2364,-7,
2365,-10,
2366,-8,
2367,-6,
2368,-1,
2369,-6,
2370,-3,
2371,-6,
2372,-3,
2373,-6,
2374,-6,
2375,-7,
2376,-8,
2377,-9,
2378,-8,
2379,-1,
2380,-4,
2381,-3,
2382,-6,
2383,-2,
2384,-4,
2385,-9,
2386,-3,
2387,-2,
2388,-10,
2389,-6,
2390,-4,
2391,-3,
2392,-10,
2393,-8,
2394,-7,
2395,-9,
2396,-7,
2397,-1,
2398,-9,
2399,-10,
2400,-2,
