Config Num, Utility
601,-4,
602,-1,
603,-7,
604,-10,
605,-1,
606,-2,
607,-3,
608,-6,
609,-2,
610,-7,
611,-4,
612,-9,
613,-5,
614,-4,
615,-8,
616,-10,
617,-7,
618,-8,
619,-8,
620,-9,
621,-2,
622,-4,
623,-8,
624,-5,
625,-4,
626,-5,
627,-4,
628,-7,
629,-1,
630,-4,
631,-2,
632,-2,
633,-4,
634,-4,
635,-5,
636,-4,
637,-5,
638,-1,
639,-6,
640,-6,
641,-9,
642,-4,
643,-5,
644,-3,
645,-1,
646,-10,
647,-10,
648,-9,
649,-10,
650,-3,
651,-7,
652,-7,
653,-1,
654,-5,
655,-3,
656,-2,
657,-4,
658,-8,
659,-1,
660,-5,
661,-1,
662,-1,
663,-7,
664,-8,
665,-7,
666,-3,
667,-10,
668,-4,
669,-2,
670,-9,
671,-7,
672,-5,
673,-7,
674,-1,
675,-7,
676,-9,
677,-7,
678,-9,
679,-4,
680,-5,
681,-10,
682,-5,
683,-3,
684,-2,
685,-8,
686,-9,
687,-4,
688,-1,
689,-5,
690,-6,
691,-9,
692,-1,
693,-10,
694,-3,
695,-2,
696,-8,
697,-10,
698,-4,
699,-9,
700,-4,
