Config Num, Utility
15001,-8,
15002,-4,
15003,-9,
15004,-4,
15005,-4,
15006,-10,
15007,-7,
15008,-2,
15009,-9,
15010,-6,
15011,-3,
15012,-9,
15013,-7,
15014,-4,
15015,-4,
15016,-2,
15017,-2,
15018,-8,
15019,-2,
15020,-3,
15021,-9,
15022,-10,
15023,-2,
15024,-10,
15025,-5,
15026,-10,
15027,-7,
15028,-8,
15029,-8,
15030,-4,
15031,-10,
15032,-10,
15033,-9,
15034,-5,
15035,-2,
15036,-7,
15037,-5,
15038,-5,
15039,-8,
15040,-2,
15041,-3,
15042,-8,
15043,-2,
15044,-9,
15045,-2,
15046,-1,
15047,-10,
15048,-7,
15049,-1,
15050,-7,
