Config Num, Utility
1501,-7,
1502,-4,
1503,-1,
1504,-3,
1505,-10,
1506,-6,
1507,-9,
1508,-4,
1509,-10,
1510,-5,
1511,-7,
1512,-2,
1513,-6,
1514,-2,
1515,-3,
1516,-10,
1517,-7,
1518,-8,
1519,-6,
1520,-5,
1521,-8,
1522,-5,
1523,-8,
1524,-5,
1525,-3,
1526,-2,
1527,-9,
1528,-6,
1529,-2,
1530,-2,
1531,-4,
1532,-3,
1533,-2,
1534,-4,
1535,-7,
1536,-8,
1537,-8,
1538,-6,
1539,-8,
1540,-10,
1541,-10,
1542,-6,
1543,-5,
1544,-4,
1545,-3,
1546,-8,
1547,-10,
1548,-3,
1549,-6,
1550,-3,
1551,-9,
1552,-4,
1553,-5,
1554,-10,
1555,-6,
1556,-10,
1557,-1,
1558,-7,
1559,-6,
1560,-8,
1561,-6,
1562,-8,
1563,-7,
1564,-6,
1565,-6,
1566,-4,
1567,-3,
1568,-3,
1569,-6,
1570,-9,
1571,-2,
1572,-9,
1573,-2,
1574,-9,
1575,-4,
1576,-6,
1577,-1,
1578,-4,
1579,-5,
1580,-1,
1581,-6,
1582,-10,
1583,-4,
1584,-7,
1585,-2,
1586,-9,
1587,-5,
1588,-7,
1589,-4,
1590,-4,
1591,-2,
1592,-1,
1593,-6,
1594,-8,
1595,-5,
1596,-10,
1597,-3,
1598,-5,
1599,-3,
1600,-5,
