Config Num, Utility
2101,-10,
2102,-8,
2103,-10,
2104,-2,
2105,-8,
2106,-1,
2107,-8,
2108,-1,
2109,-2,
2110,-6,
2111,-4,
2112,-7,
2113,-6,
2114,-6,
2115,-4,
2116,-3,
2117,-5,
2118,-2,
2119,-9,
2120,-8,
2121,-6,
2122,-7,
2123,-3,
2124,-1,
2125,-2,
2126,-10,
2127,-4,
2128,-4,
2129,-10,
2130,-7,
2131,-9,
2132,-10,
2133,-3,
2134,-3,
2135,-7,
2136,-2,
2137,-6,
2138,-7,
2139,-5,
2140,-9,
2141,-5,
2142,-5,
2143,-3,
2144,-9,
2145,-2,
2146,-8,
2147,-8,
2148,-10,
2149,-10,
2150,-9,
2151,-10,
2152,-5,
2153,-10,
2154,-8,
2155,-8,
2156,-2,
2157,-1,
2158,-7,
2159,-5,
2160,-8,
2161,-5,
2162,-5,
2163,-2,
2164,-9,
2165,-5,
2166,-3,
2167,-3,
2168,-8,
2169,-10,
2170,-9,
2171,-5,
2172,-7,
2173,-10,
2174,-7,
2175,-1,
2176,-5,
2177,-1,
2178,-3,
2179,-4,
2180,-7,
2181,-2,
2182,-5,
2183,-8,
2184,-10,
2185,-6,
2186,-3,
2187,-8,
2188,-5,
2189,-7,
2190,-9,
2191,-7,
2192,-1,
2193,-1,
2194,-3,
2195,-8,
2196,-5,
2197,-8,
2198,-1,
2199,-2,
2200,-5,
