Config Num, Utility
401,-9,
402,-6,
403,-2,
404,-3,
405,-2,
406,-9,
407,-1,
408,-1,
409,-3,
410,-10,
411,-8,
412,-5,
413,-4,
414,-2,
415,-9,
416,-10,
417,-8,
418,-5,
419,-3,
420,-10,
421,-1,
422,-10,
423,-4,
424,-2,
425,-2,
426,-1,
427,-10,
428,-9,
429,-3,
430,-5,
431,-1,
432,-1,
433,-1,
434,-2,
435,-7,
436,-6,
437,-6,
438,-5,
439,-10,
440,-2,
441,-5,
442,-5,
443,-5,
444,-2,
445,-6,
446,-1,
447,-4,
448,-4,
449,-1,
450,-8,
451,-9,
452,-2,
453,-5,
454,-3,
455,-7,
456,-8,
457,-6,
458,-10,
459,-3,
460,-10,
461,-5,
462,-6,
463,-2,
464,-3,
465,-10,
466,-2,
467,-3,
468,-7,
469,-2,
470,-1,
471,-7,
472,-8,
473,-3,
474,-8,
475,-5,
476,-6,
477,-10,
478,-6,
479,-10,
480,-4,
481,-9,
482,-8,
483,-4,
484,-4,
485,-2,
486,-7,
487,-2,
488,-7,
489,-1,
490,-1,
491,-6,
492,-9,
493,-6,
494,-4,
495,-5,
496,-4,
497,-6,
498,-8,
499,-6,
500,-2,
