Config Num, Utility
16051,-1,
16052,-4,
16053,-10,
16054,-6,
16055,-5,
16056,-10,
16057,-2,
16058,-1,
16059,-4,
16060,-3,
16061,-8,
16062,-8,
16063,-5,
16064,-4,
16065,-9,
16066,-4,
16067,-4,
16068,-1,
16069,-8,
16070,-10,
16071,-6,
16072,-1,
16073,-7,
16074,-1,
16075,-4,
16076,-8,
16077,-5,
16078,-8,
16079,-7,
16080,-1,
16081,-4,
16082,-1,
16083,-2,
16084,-10,
16085,-3,
16086,-3,
16087,-6,
16088,-10,
16089,-1,
16090,-1,
16091,-7,
16092,-5,
16093,-9,
16094,-1,
16095,-4,
16096,-7,
16097,-6,
16098,-6,
16099,-8,
16100,-5,
