Config Num, Utility
15051,-2,
15052,-8,
15053,-4,
15054,-7,
15055,-2,
15056,-5,
15057,-10,
15058,-8,
15059,-6,
15060,-5,
15061,-1,
15062,-3,
15063,-9,
15064,-2,
15065,-9,
15066,-2,
15067,-3,
15068,-9,
15069,-9,
15070,-6,
15071,-7,
15072,-3,
15073,-3,
15074,-4,
15075,-10,
15076,-2,
15077,-3,
15078,-8,
15079,-5,
15080,-3,
15081,-3,
15082,-6,
15083,-5,
15084,-8,
15085,-9,
15086,-10,
15087,-6,
15088,-4,
15089,-5,
15090,-3,
15091,-8,
15092,-1,
15093,-5,
15094,-3,
15095,-3,
15096,-8,
15097,-9,
15098,-9,
15099,-9,
15100,-5,
