Config Num, Utility
2401,-3,
2402,-5,
2403,-5,
2404,-4,
2405,-1,
2406,-5,
2407,-4,
2408,-3,
2409,-8,
2410,-5,
2411,-10,
2412,-2,
2413,-10,
2414,-3,
2415,-6,
2416,-3,
2417,-10,
2418,-5,
2419,-7,
2420,-1,
2421,-2,
2422,-10,
2423,-5,
2424,-5,
2425,-9,
2426,-2,
2427,-9,
2428,-2,
2429,-10,
2430,-1,
2431,-10,
2432,-9,
2433,-1,
2434,-3,
2435,-5,
2436,-4,
2437,-9,
2438,-4,
2439,-2,
2440,-10,
2441,-3,
2442,-10,
2443,-4,
2444,-2,
2445,-6,
2446,-6,
2447,-3,
2448,-9,
2449,-10,
2450,-5,
2451,-8,
2452,-1,
2453,-8,
2454,-1,
2455,-7,
2456,-4,
2457,-8,
2458,-7,
2459,-3,
2460,-3,
2461,-6,
2462,-8,
2463,-9,
2464,-6,
2465,-3,
2466,-8,
2467,-9,
2468,-6,
2469,-4,
2470,-4,
2471,-5,
2472,-8,
2473,-7,
2474,-7,
2475,-4,
2476,-10,
2477,-7,
2478,-4,
2479,-9,
2480,-1,
2481,-6,
2482,-1,
2483,-3,
2484,-8,
2485,-9,
2486,-5,
2487,-9,
2488,-8,
2489,-2,
2490,-2,
2491,-3,
2492,-1,
2493,-1,
2494,-10,
2495,-1,
2496,-2,
2497,-7,
2498,-8,
2499,-5,
2500,-2,
