Config Num, Utility
601,-10,
602,-9,
603,-3,
604,-10,
605,-4,
606,-1,
607,-2,
608,-8,
609,-6,
610,-8,
611,-3,
612,-10,
613,-8,
614,-1,
615,-9,
616,-8,
617,-9,
618,-1,
619,-5,
620,-1,
621,-7,
622,-6,
623,-8,
624,-8,
625,-5,
626,-2,
627,-7,
628,-7,
629,-7,
630,-10,
631,-4,
632,-2,
633,-4,
634,-10,
635,-2,
636,-1,
637,-3,
638,-6,
639,-2,
640,-10,
641,-4,
642,-5,
643,-3,
644,-7,
645,-4,
646,-2,
647,-8,
648,-3,
649,-4,
650,-9,
651,-1,
652,-6,
653,-9,
654,-3,
655,-1,
656,-2,
657,-3,
658,-1,
659,-3,
660,-6,
661,-5,
662,-9,
663,-10,
664,-5,
665,-6,
666,-9,
667,-2,
668,-9,
669,-9,
670,-2,
671,-1,
672,-5,
673,-1,
674,-7,
675,-2,
676,-9,
677,-9,
678,-5,
679,-8,
680,-7,
681,-10,
682,-7,
683,-10,
684,-7,
685,-2,
686,-9,
687,-5,
688,-9,
689,-10,
690,-2,
691,-8,
692,-4,
693,-1,
694,-5,
695,-8,
696,-6,
697,-8,
698,-1,
699,-7,
700,-8,
