Config Num, Utility
1301,-9,
1302,-8,
1303,-2,
1304,-4,
1305,-9,
1306,-6,
1307,-5,
1308,-7,
1309,-3,
1310,-4,
1311,-5,
1312,-7,
1313,-1,
1314,-4,
1315,-1,
1316,-4,
1317,-9,
1318,-10,
1319,-2,
1320,-8,
1321,-6,
1322,-9,
1323,-2,
1324,-7,
1325,-8,
1326,-8,
1327,-6,
1328,-10,
1329,-5,
1330,-8,
1331,-1,
1332,-7,
1333,-10,
1334,-5,
1335,-6,
1336,-6,
1337,-4,
1338,-6,
1339,-5,
1340,-10,
1341,-6,
1342,-10,
1343,-7,
1344,-8,
1345,-5,
1346,-2,
1347,-10,
1348,-5,
1349,-7,
1350,-2,
1351,-4,
1352,-8,
1353,-3,
1354,-1,
1355,-5,
1356,-10,
1357,-1,
1358,-5,
1359,-7,
1360,-3,
1361,-9,
1362,-3,
1363,-4,
1364,-6,
1365,-9,
1366,-6,
1367,-3,
1368,-1,
1369,-8,
1370,-8,
1371,-10,
1372,-7,
1373,-5,
1374,-3,
1375,-10,
1376,-2,
1377,-2,
1378,-10,
1379,-9,
1380,-6,
1381,-3,
1382,-3,
1383,-1,
1384,-5,
1385,-9,
1386,-10,
1387,-10,
1388,-4,
1389,-5,
1390,-5,
1391,-4,
1392,-8,
1393,-9,
1394,-4,
1395,-8,
1396,-1,
1397,-9,
1398,-5,
1399,-7,
1400,-5,
