Config Num, Utility
2901,-7,
2902,-9,
2903,-4,
2904,-3,
2905,-7,
2906,-1,
2907,-4,
2908,-4,
2909,-9,
2910,-1,
2911,-9,
2912,-9,
2913,-3,
2914,-3,
2915,-8,
2916,-1,
2917,-10,
2918,-8,
2919,-3,
2920,-2,
2921,-3,
2922,-2,
2923,-7,
2924,-6,
2925,-6,
2926,-2,
2927,-5,
2928,-5,
2929,-3,
2930,-9,
2931,-7,
2932,-3,
2933,-2,
2934,-7,
2935,-2,
2936,-4,
2937,-10,
2938,-9,
2939,-9,
2940,-3,
2941,-8,
2942,-1,
2943,-1,
2944,-3,
2945,-8,
2946,-8,
2947,-5,
2948,-9,
2949,-10,
2950,-6,
2951,-1,
2952,-2,
2953,-5,
2954,-5,
2955,-10,
2956,-10,
2957,-8,
2958,-8,
2959,-5,
2960,-2,
2961,-1,
2962,-9,
2963,-7,
2964,-1,
2965,-3,
2966,-4,
2967,-9,
2968,-6,
2969,-4,
2970,-2,
2971,-9,
2972,-10,
2973,-2,
2974,-8,
2975,-2,
2976,-5,
2977,-7,
2978,-9,
2979,-8,
2980,-5,
2981,-2,
2982,-1,
2983,-5,
2984,-6,
2985,-5,
2986,-9,
2987,-10,
2988,-3,
2989,-8,
2990,-2,
2991,-3,
2992,-9,
2993,-4,
2994,-3,
2995,-2,
2996,-7,
2997,-8,
2998,-4,
2999,-10,
3000,-2,
