Config Num, Utility
1301,-5,
1302,-7,
1303,-9,
1304,-4,
1305,-5,
1306,-7,
1307,-3,
1308,-9,
1309,-1,
1310,-10,
1311,-5,
1312,-4,
1313,-4,
1314,-1,
1315,-3,
1316,-7,
1317,-6,
1318,-3,
1319,-10,
1320,-1,
1321,-9,
1322,-5,
1323,-4,
1324,-4,
1325,-2,
1326,-8,
1327,-3,
1328,-10,
1329,-10,
1330,-10,
1331,-10,
1332,-2,
1333,-5,
1334,-1,
1335,-9,
1336,-1,
1337,-10,
1338,-4,
1339,-1,
1340,-8,
1341,-10,
1342,-4,
1343,-1,
1344,-5,
1345,-1,
1346,-10,
1347,-10,
1348,-5,
1349,-8,
1350,-8,
1351,-2,
1352,-5,
1353,-4,
1354,-6,
1355,-8,
1356,-7,
1357,-9,
1358,-10,
1359,-10,
1360,-5,
1361,-3,
1362,-10,
1363,-6,
1364,-5,
1365,-5,
1366,-1,
1367,-9,
1368,-8,
1369,-5,
1370,-10,
1371,-2,
1372,-6,
1373,-2,
1374,-8,
1375,-1,
1376,-5,
1377,-4,
1378,-2,
1379,-4,
1380,-9,
1381,-2,
1382,-6,
1383,-6,
1384,-5,
1385,-5,
1386,-2,
1387,-5,
1388,-4,
1389,-5,
1390,-7,
1391,-8,
1392,-9,
1393,-6,
1394,-3,
1395,-6,
1396,-8,
1397,-10,
1398,-5,
1399,-5,
1400,-3,
