Config Num, Utility
22951,-4,
22952,-9,
22953,-3,
22954,-8,
22955,-7,
22956,-8,
22957,-1,
22958,-4,
22959,-10,
22960,-1,
22961,-3,
22962,-10,
22963,-2,
22964,-5,
22965,-6,
22966,-8,
22967,-9,
22968,-8,
22969,-10,
22970,-10,
22971,-6,
22972,-1,
22973,-10,
22974,-3,
22975,-2,
22976,-2,
22977,-2,
22978,-5,
22979,-8,
22980,-3,
22981,-4,
22982,-7,
22983,-6,
22984,-5,
22985,-5,
22986,-6,
22987,-5,
22988,-7,
22989,-2,
22990,-1,
22991,-8,
22992,-3,
22993,-6,
22994,-9,
22995,-6,
22996,-10,
22997,-8,
22998,-7,
22999,-2,
23000,-2,
