Config Num, Utility
16351,-10,
16352,-8,
16353,-6,
16354,-9,
16355,-2,
16356,-8,
16357,-2,
16358,-5,
16359,-5,
16360,-3,
16361,-6,
16362,-5,
16363,-6,
16364,-7,
16365,-1,
16366,-2,
16367,-10,
16368,-6,
16369,-10,
16370,-1,
16371,-6,
16372,-5,
16373,-7,
16374,-9,
16375,-10,
16376,-3,
16377,-1,
16378,-9,
16379,-2,
16380,-9,
16381,-1,
16382,-10,
16383,-3,
16384,-7,
16385,-9,
16386,-7,
16387,-8,
16388,-3,
16389,-6,
16390,-1,
16391,-9,
16392,-8,
16393,-9,
16394,-7,
16395,-6,
16396,-6,
16397,-7,
16398,-9,
16399,-7,
16400,-6,
