Config Num, Utility
1701,-5,
1702,-4,
1703,-8,
1704,-4,
1705,-8,
1706,-6,
1707,-9,
1708,-6,
1709,-1,
1710,-8,
1711,-9,
1712,-6,
1713,-7,
1714,-3,
1715,-9,
1716,-9,
1717,-8,
1718,-8,
1719,-8,
1720,-2,
1721,-5,
1722,-6,
1723,-1,
1724,-7,
1725,-9,
1726,-10,
1727,-9,
1728,-9,
1729,-9,
1730,-7,
1731,-2,
1732,-7,
1733,-8,
1734,-3,
1735,-10,
1736,-3,
1737,-2,
1738,-2,
1739,-9,
1740,-5,
1741,-8,
1742,-5,
1743,-10,
1744,-6,
1745,-6,
1746,-1,
1747,-9,
1748,-4,
1749,-1,
1750,-1,
1751,-4,
1752,-9,
1753,-10,
1754,-9,
1755,-9,
1756,-7,
1757,-10,
1758,-5,
1759,-8,
1760,-4,
1761,-4,
1762,-8,
1763,-2,
1764,-6,
1765,-2,
1766,-1,
1767,-6,
1768,-3,
1769,-10,
1770,-10,
1771,-1,
1772,-1,
1773,-2,
1774,-8,
1775,-1,
1776,-7,
1777,-9,
1778,-2,
1779,-10,
1780,-7,
1781,-5,
1782,-4,
1783,-10,
1784,-9,
1785,-1,
1786,-6,
1787,-4,
1788,-1,
1789,-5,
1790,-2,
1791,-6,
1792,-4,
1793,-8,
1794,-5,
1795,-7,
1796,-4,
1797,-6,
1798,-10,
1799,-8,
1800,-8,
