Config Num, Utility
22751,-3,
22752,-7,
22753,-9,
22754,-5,
22755,-10,
22756,-3,
22757,-3,
22758,-9,
22759,-8,
22760,-7,
22761,-10,
22762,-6,
22763,-6,
22764,-4,
22765,-6,
22766,-2,
22767,-10,
22768,-10,
22769,-7,
22770,-4,
22771,-5,
22772,-7,
22773,-4,
22774,-10,
22775,-6,
22776,-10,
22777,-2,
22778,-5,
22779,-10,
22780,-2,
22781,-3,
22782,-2,
22783,-3,
22784,-7,
22785,-9,
22786,-1,
22787,-6,
22788,-3,
22789,-7,
22790,-10,
22791,-7,
22792,-6,
22793,-3,
22794,-5,
22795,-5,
22796,-9,
22797,-3,
22798,-4,
22799,-1,
22800,-1,
