Config Num, Utility
15251,-5,
15252,-6,
15253,-1,
15254,-4,
15255,-3,
15256,-6,
15257,-2,
15258,-4,
15259,-5,
15260,-9,
15261,-3,
15262,-10,
15263,-2,
15264,-6,
15265,-10,
15266,-1,
15267,-7,
15268,-10,
15269,-4,
15270,-4,
15271,-10,
15272,-2,
15273,-10,
15274,-2,
15275,-8,
15276,-9,
15277,-6,
15278,-10,
15279,-9,
15280,-3,
15281,-6,
15282,-2,
15283,-5,
15284,-2,
15285,-1,
15286,-2,
15287,-3,
15288,-4,
15289,-2,
15290,-7,
15291,-7,
15292,-2,
15293,-9,
15294,-10,
15295,-8,
15296,-7,
15297,-7,
15298,-8,
15299,-6,
15300,-6,
