Config Num, Utility
1901,-9,
1902,-1,
1903,-7,
1904,-8,
1905,-2,
1906,-9,
1907,-8,
1908,-7,
1909,-6,
1910,-8,
1911,-4,
1912,-4,
1913,-9,
1914,-4,
1915,-5,
1916,-9,
1917,-9,
1918,-3,
1919,-3,
1920,-10,
1921,-3,
1922,-7,
1923,-6,
1924,-7,
1925,-4,
1926,-8,
1927,-4,
1928,-1,
1929,-7,
1930,-1,
1931,-10,
1932,-8,
1933,-10,
1934,-9,
1935,-10,
1936,-3,
1937,-2,
1938,-10,
1939,-3,
1940,-9,
1941,-7,
1942,-8,
1943,-2,
1944,-8,
1945,-9,
1946,-3,
1947,-7,
1948,-2,
1949,-8,
1950,-9,
1951,-9,
1952,-1,
1953,-7,
1954,-2,
1955,-9,
1956,-6,
1957,-4,
1958,-9,
1959,-5,
1960,-3,
1961,-10,
1962,-3,
1963,-9,
1964,-5,
1965,-2,
1966,-1,
1967,-5,
1968,-3,
1969,-1,
1970,-10,
1971,-10,
1972,-5,
1973,-2,
1974,-2,
1975,-7,
1976,-4,
1977,-9,
1978,-4,
1979,-7,
1980,-9,
1981,-6,
1982,-1,
1983,-1,
1984,-9,
1985,-1,
1986,-5,
1987,-8,
1988,-2,
1989,-4,
1990,-6,
1991,-10,
1992,-9,
1993,-10,
1994,-6,
1995,-2,
1996,-5,
1997,-8,
1998,-8,
1999,-8,
2000,-1,
