Config Num, Utility
2201,-10,
2202,-9,
2203,-3,
2204,-6,
2205,-5,
2206,-6,
2207,-10,
2208,-9,
2209,-1,
2210,-2,
2211,-7,
2212,-9,
2213,-6,
2214,-5,
2215,-7,
2216,-7,
2217,-10,
2218,-7,
2219,-7,
2220,-1,
2221,-4,
2222,-10,
2223,-8,
2224,-6,
2225,-9,
2226,-3,
2227,-8,
2228,-3,
2229,-8,
2230,-4,
2231,-5,
2232,-2,
2233,-5,
2234,-3,
2235,-6,
2236,-9,
2237,-8,
2238,-8,
2239,-7,
2240,-8,
2241,-5,
2242,-9,
2243,-6,
2244,-2,
2245,-2,
2246,-7,
2247,-2,
2248,-1,
2249,-2,
2250,-2,
2251,-7,
2252,-6,
2253,-6,
2254,-6,
2255,-6,
2256,-7,
2257,-1,
2258,-9,
2259,-1,
2260,-8,
2261,-8,
2262,-1,
2263,-1,
2264,-6,
2265,-4,
2266,-7,
2267,-5,
2268,-6,
2269,-1,
2270,-2,
2271,-7,
2272,-9,
2273,-2,
2274,-2,
2275,-3,
2276,-4,
2277,-1,
2278,-7,
2279,-1,
2280,-10,
2281,-3,
2282,-6,
2283,-5,
2284,-10,
2285,-1,
2286,-5,
2287,-1,
2288,-1,
2289,-9,
2290,-10,
2291,-7,
2292,-2,
2293,-4,
2294,-4,
2295,-6,
2296,-1,
2297,-5,
2298,-7,
2299,-5,
2300,-5,
