Config Num, Utility
1301,-1,
1302,-10,
1303,-4,
1304,-7,
1305,-8,
1306,-7,
1307,-3,
1308,-1,
1309,-3,
1310,-2,
1311,-3,
1312,-1,
1313,-7,
1314,-6,
1315,-4,
1316,-5,
1317,-7,
1318,-5,
1319,-7,
1320,-10,
1321,-10,
1322,-7,
1323,-2,
1324,-2,
1325,-3,
1326,-5,
1327,-1,
1328,-7,
1329,-8,
1330,-10,
1331,-10,
1332,-9,
1333,-4,
1334,-1,
1335,-7,
1336,-4,
1337,-9,
1338,-3,
1339,-1,
1340,-9,
1341,-3,
1342,-4,
1343,-9,
1344,-6,
1345,-8,
1346,-4,
1347,-9,
1348,-8,
1349,-5,
1350,-1,
1351,-4,
1352,-9,
1353,-2,
1354,-5,
1355,-4,
1356,-7,
1357,-10,
1358,-3,
1359,-4,
1360,-7,
1361,-5,
1362,-4,
1363,-5,
1364,-8,
1365,-6,
1366,-3,
1367,-9,
1368,-8,
1369,-7,
1370,-7,
1371,-1,
1372,-1,
1373,-1,
1374,-5,
1375,-5,
1376,-9,
1377,-9,
1378,-6,
1379,-4,
1380,-10,
1381,-9,
1382,-5,
1383,-2,
1384,-9,
1385,-5,
1386,-1,
1387,-7,
1388,-6,
1389,-3,
1390,-3,
1391,-4,
1392,-9,
1393,-4,
1394,-7,
1395,-3,
1396,-6,
1397,-8,
1398,-3,
1399,-6,
1400,-7,
