Config Num, Utility
23051,-2,
23052,-6,
23053,-7,
23054,-9,
23055,-5,
23056,-3,
23057,-6,
23058,-3,
23059,-10,
23060,-8,
23061,-5,
23062,-6,
23063,-1,
23064,-7,
23065,-7,
23066,-1,
23067,-6,
23068,-1,
23069,-7,
23070,-5,
23071,-2,
23072,-3,
23073,-2,
23074,-10,
23075,-4,
23076,-1,
23077,-7,
23078,-10,
23079,-6,
23080,-8,
23081,-6,
23082,-8,
23083,-1,
23084,-9,
23085,-1,
23086,-9,
23087,-1,
23088,-1,
23089,-10,
23090,-6,
23091,-2,
23092,-9,
23093,-5,
23094,-1,
23095,-2,
23096,-10,
23097,-6,
23098,-1,
23099,-4,
23100,-9,
