Config Num, Utility
1401,-10,
1402,-10,
1403,-2,
1404,-2,
1405,-3,
1406,-10,
1407,-4,
1408,-3,
1409,-3,
1410,-4,
1411,-3,
1412,-5,
1413,-8,
1414,-3,
1415,-2,
1416,-6,
1417,-8,
1418,-1,
1419,-6,
1420,-7,
1421,-7,
1422,-7,
1423,-10,
1424,-2,
1425,-1,
1426,-1,
1427,-6,
1428,-2,
1429,-6,
1430,-8,
1431,-6,
1432,-8,
1433,-8,
1434,-3,
1435,-4,
1436,-1,
1437,-8,
1438,-9,
1439,-10,
1440,-8,
1441,-5,
1442,-4,
1443,-3,
1444,-7,
1445,-1,
1446,-3,
1447,-3,
1448,-1,
1449,-6,
1450,-10,
1451,-1,
1452,-10,
1453,-3,
1454,-3,
1455,-4,
1456,-6,
1457,-4,
1458,-7,
1459,-8,
1460,-2,
1461,-1,
1462,-8,
1463,-7,
1464,-4,
1465,-5,
1466,-9,
1467,-3,
1468,-1,
1469,-8,
1470,-8,
1471,-9,
1472,-3,
1473,-4,
1474,-3,
1475,-9,
1476,-6,
1477,-1,
1478,-4,
1479,-1,
1480,-8,
1481,-8,
1482,-3,
1483,-6,
1484,-10,
1485,-5,
1486,-4,
1487,-1,
1488,-8,
1489,-10,
1490,-4,
1491,-4,
1492,-8,
1493,-3,
1494,-1,
1495,-1,
1496,-5,
1497,-9,
1498,-5,
1499,-7,
1500,-2,
