Config Num, Utility
901,-1,
902,-9,
903,-7,
904,-6,
905,-7,
906,-1,
907,-9,
908,-8,
909,-9,
910,-8,
911,-8,
912,-10,
913,-10,
914,-2,
915,-2,
916,-10,
917,-2,
918,-1,
919,-3,
920,-5,
921,-8,
922,-3,
923,-7,
924,-3,
925,-5,
926,-7,
927,-10,
928,-5,
929,-7,
930,-9,
931,-6,
932,-7,
933,-1,
934,-6,
935,-3,
936,-6,
937,-6,
938,-1,
939,-3,
940,-10,
941,-10,
942,-10,
943,-2,
944,-10,
945,-4,
946,-3,
947,-2,
948,-8,
949,-9,
950,-5,
951,-5,
952,-1,
953,-2,
954,-7,
955,-3,
956,-10,
957,-5,
958,-1,
959,-1,
960,-5,
961,-8,
962,-3,
963,-2,
964,-8,
965,-8,
966,-8,
967,-5,
968,-10,
969,-1,
970,-10,
971,-10,
972,-1,
973,-2,
974,-8,
975,-1,
976,-9,
977,-3,
978,-7,
979,-3,
980,-7,
981,-1,
982,-4,
983,-10,
984,-3,
985,-2,
986,-1,
987,-3,
988,-9,
989,-5,
990,-2,
991,-4,
992,-8,
993,-8,
994,-4,
995,-2,
996,-2,
997,-6,
998,-10,
999,-9,
1000,-8,
