Config Num, Utility
1401,-2,
1402,-10,
1403,-7,
1404,-6,
1405,-1,
1406,-6,
1407,-2,
1408,-1,
1409,-8,
1410,-10,
1411,-6,
1412,-7,
1413,-10,
1414,-4,
1415,-4,
1416,-9,
1417,-6,
1418,-9,
1419,-1,
1420,-2,
1421,-9,
1422,-8,
1423,-5,
1424,-2,
1425,-2,
1426,-10,
1427,-6,
1428,-10,
1429,-6,
1430,-6,
1431,-1,
1432,-5,
1433,-3,
1434,-10,
1435,-9,
1436,-5,
1437,-2,
1438,-7,
1439,-9,
1440,-10,
1441,-1,
1442,-2,
1443,-4,
1444,-7,
1445,-9,
1446,-5,
1447,-10,
1448,-6,
1449,-3,
1450,-8,
1451,-10,
1452,-5,
1453,-1,
1454,-5,
1455,-5,
1456,-9,
1457,-4,
1458,-5,
1459,-3,
1460,-10,
1461,-10,
1462,-6,
1463,-2,
1464,-5,
1465,-3,
1466,-1,
1467,-8,
1468,-3,
1469,-1,
1470,-2,
1471,-2,
1472,-8,
1473,-6,
1474,-2,
1475,-3,
1476,-7,
1477,-7,
1478,-3,
1479,-2,
1480,-9,
1481,-9,
1482,-5,
1483,-2,
1484,-5,
1485,-2,
1486,-4,
1487,-6,
1488,-1,
1489,-6,
1490,-10,
1491,-8,
1492,-6,
1493,-10,
1494,-10,
1495,-8,
1496,-4,
1497,-9,
1498,-2,
1499,-9,
1500,-1,
