Config Num, Utility
22901,-6,
22902,-10,
22903,-6,
22904,-5,
22905,-7,
22906,-2,
22907,-1,
22908,-7,
22909,-9,
22910,-5,
22911,-5,
22912,-1,
22913,-3,
22914,-6,
22915,-7,
22916,-5,
22917,-4,
22918,-7,
22919,-2,
22920,-1,
22921,-9,
22922,-9,
22923,-6,
22924,-10,
22925,-3,
22926,-6,
22927,-8,
22928,-9,
22929,-9,
22930,-3,
22931,-4,
22932,-7,
22933,-9,
22934,-4,
22935,-7,
22936,-9,
22937,-6,
22938,-2,
22939,-9,
22940,-4,
22941,-6,
22942,-6,
22943,-10,
22944,-6,
22945,-3,
22946,-6,
22947,-8,
22948,-4,
22949,-4,
22950,-1,
