Config Num, Utility
15701,-3,
15702,-2,
15703,-8,
15704,-7,
15705,-5,
15706,-5,
15707,-6,
15708,-2,
15709,-10,
15710,-3,
15711,-9,
15712,-4,
15713,-8,
15714,-4,
15715,-2,
15716,-5,
15717,-8,
15718,-1,
15719,-5,
15720,-2,
15721,-4,
15722,-8,
15723,-6,
15724,-6,
15725,-3,
15726,-3,
15727,-4,
15728,-7,
15729,-7,
15730,-7,
15731,-2,
15732,-4,
15733,-4,
15734,-9,
15735,-7,
15736,-9,
15737,-8,
15738,-6,
15739,-4,
15740,-6,
15741,-2,
15742,-10,
15743,-8,
15744,-8,
15745,-10,
15746,-8,
15747,-2,
15748,-7,
15749,-6,
15750,-5,
