Config Num, Utility
15151,-1,
15152,-8,
15153,-4,
15154,-3,
15155,-7,
15156,-10,
15157,-5,
15158,-6,
15159,-7,
15160,-4,
15161,-8,
15162,-1,
15163,-2,
15164,-5,
15165,-6,
15166,-9,
15167,-5,
15168,-4,
15169,-3,
15170,-9,
15171,-3,
15172,-10,
15173,-2,
15174,-5,
15175,-6,
15176,-10,
15177,-10,
15178,-3,
15179,-10,
15180,-4,
15181,-4,
15182,-6,
15183,-4,
15184,-7,
15185,-9,
15186,-1,
15187,-6,
15188,-7,
15189,-4,
15190,-7,
15191,-1,
15192,-5,
15193,-6,
15194,-9,
15195,-6,
15196,-1,
15197,-8,
15198,-3,
15199,-3,
15200,-2,
