Config Num, Utility
15651,-2,
15652,-4,
15653,-1,
15654,-2,
15655,-1,
15656,-8,
15657,-7,
15658,-10,
15659,-6,
15660,-9,
15661,-1,
15662,-5,
15663,-6,
15664,-2,
15665,-2,
15666,-10,
15667,-10,
15668,-7,
15669,-1,
15670,-10,
15671,-2,
15672,-2,
15673,-3,
15674,-2,
15675,-3,
15676,-8,
15677,-6,
15678,-5,
15679,-1,
15680,-5,
15681,-2,
15682,-5,
15683,-7,
15684,-2,
15685,-5,
15686,-10,
15687,-9,
15688,-7,
15689,-2,
15690,-4,
15691,-2,
15692,-7,
15693,-9,
15694,-2,
15695,-9,
15696,-5,
15697,-3,
15698,-10,
15699,-5,
15700,-6,
