Config Num, Utility
301,-6,
302,-2,
303,-1,
304,-6,
305,-2,
306,-5,
307,-5,
308,-1,
309,-2,
310,-3,
311,-7,
312,-8,
313,-5,
314,-2,
315,-5,
316,-7,
317,-3,
318,-4,
319,-9,
320,-10,
321,-1,
322,-4,
323,-5,
324,-7,
325,-9,
326,-5,
327,-3,
328,-3,
329,-6,
330,-5,
331,-7,
332,-9,
333,-9,
334,-6,
335,-9,
336,-8,
337,-6,
338,-9,
339,-5,
340,-2,
341,-4,
342,-1,
343,-3,
344,-4,
345,-7,
346,-7,
347,-10,
348,-2,
349,-8,
350,-2,
351,-4,
352,-8,
353,-8,
354,-9,
355,-4,
356,-8,
357,-2,
358,-4,
359,-6,
360,-1,
361,-3,
362,-2,
363,-10,
364,-6,
365,-6,
366,-7,
367,-2,
368,-7,
369,-8,
370,-6,
371,-5,
372,-5,
373,-9,
374,-7,
375,-5,
376,-1,
377,-6,
378,-3,
379,-3,
380,-7,
381,-4,
382,-5,
383,-5,
384,-8,
385,-4,
386,-9,
387,-8,
388,-1,
389,-3,
390,-9,
391,-8,
392,-5,
393,-8,
394,-4,
395,-8,
396,-6,
397,-1,
398,-4,
399,-5,
400,-6,
