Config Num, Utility
22801,-4,
22802,-10,
22803,-10,
22804,-2,
22805,-5,
22806,-8,
22807,-7,
22808,-6,
22809,-9,
22810,-5,
22811,-7,
22812,-2,
22813,-9,
22814,-3,
22815,-4,
22816,-8,
22817,-2,
22818,-6,
22819,-9,
22820,-3,
22821,-4,
22822,-3,
22823,-7,
22824,-6,
22825,-9,
22826,-1,
22827,-1,
22828,-4,
22829,-5,
22830,-5,
22831,-7,
22832,-1,
22833,-6,
22834,-5,
22835,-4,
22836,-7,
22837,-2,
22838,-3,
22839,-2,
22840,-8,
22841,-6,
22842,-6,
22843,-1,
22844,-10,
22845,-2,
22846,-10,
22847,-7,
22848,-5,
22849,-6,
22850,-4,
