Config Num, Utility
2701,-9,
2702,-3,
2703,-4,
2704,-1,
2705,-8,
2706,-10,
2707,-9,
2708,-6,
2709,-9,
2710,-4,
2711,-5,
2712,-5,
2713,-1,
2714,-1,
2715,-6,
2716,-7,
2717,-5,
2718,-7,
2719,-6,
2720,-10,
2721,-2,
2722,-5,
2723,-5,
2724,-2,
2725,-9,
2726,-4,
2727,-4,
2728,-9,
2729,-8,
2730,-7,
2731,-8,
2732,-2,
2733,-2,
2734,-3,
2735,-7,
2736,-9,
2737,-7,
2738,-2,
2739,-8,
2740,-2,
2741,-5,
2742,-6,
2743,-7,
2744,-7,
2745,-8,
2746,-3,
2747,-2,
2748,-9,
2749,-8,
2750,-4,
2751,-6,
2752,-5,
2753,-10,
2754,-7,
2755,-3,
2756,-2,
2757,-3,
2758,-5,
2759,-5,
2760,-7,
2761,-3,
2762,-4,
2763,-7,
2764,-6,
2765,-8,
2766,-1,
2767,-3,
2768,-2,
2769,-4,
2770,-4,
2771,-9,
2772,-2,
2773,-2,
2774,-7,
2775,-10,
2776,-7,
2777,-6,
2778,-7,
2779,-8,
2780,-5,
2781,-4,
2782,-10,
2783,-10,
2784,-1,
2785,-1,
2786,-8,
2787,-3,
2788,-8,
2789,-4,
2790,-4,
2791,-2,
2792,-8,
2793,-2,
2794,-6,
2795,-10,
2796,-9,
2797,-6,
2798,-9,
2799,-1,
2800,-4,
