Config Num, Utility
301,-9,
302,-9,
303,-8,
304,-8,
305,-7,
306,-4,
307,-1,
308,-9,
309,-2,
310,-3,
311,-8,
312,-9,
313,-6,
314,-8,
315,-6,
316,-1,
317,-5,
318,-6,
319,-5,
320,-7,
321,-5,
322,-5,
323,-3,
324,-4,
325,-4,
326,-9,
327,-8,
328,-3,
329,-6,
330,-5,
331,-5,
332,-8,
333,-5,
334,-7,
335,-10,
336,-8,
337,-9,
338,-1,
339,-2,
340,-5,
341,-10,
342,-4,
343,-8,
344,-3,
345,-4,
346,-8,
347,-6,
348,-7,
349,-10,
350,-8,
351,-5,
352,-5,
353,-9,
354,-3,
355,-9,
356,-10,
357,-5,
358,-4,
359,-8,
360,-3,
361,-6,
362,-3,
363,-2,
364,-5,
365,-4,
366,-2,
367,-6,
368,-1,
369,-10,
370,-3,
371,-10,
372,-6,
373,-3,
374,-10,
375,-7,
376,-2,
377,-5,
378,-3,
379,-8,
380,-3,
381,-6,
382,-8,
383,-3,
384,-5,
385,-4,
386,-5,
387,-10,
388,-10,
389,-5,
390,-2,
391,-8,
392,-5,
393,-1,
394,-3,
395,-3,
396,-10,
397,-8,
398,-8,
399,-10,
400,-4,
