Config Num, Utility
501,-1,
502,-3,
503,-4,
504,-4,
505,-10,
506,-10,
507,-4,
508,-10,
509,-7,
510,-5,
511,-6,
512,-4,
513,-3,
514,-6,
515,-7,
516,-10,
517,-9,
518,-3,
519,-2,
520,-3,
521,-8,
522,-8,
523,-10,
524,-7,
525,-10,
526,-4,
527,-10,
528,-3,
529,-4,
530,-10,
531,-8,
532,-5,
533,-7,
534,-5,
535,-5,
536,-1,
537,-3,
538,-10,
539,-9,
540,-9,
541,-4,
542,-7,
543,-9,
544,-6,
545,-3,
546,-5,
547,-7,
548,-4,
549,-5,
550,-7,
551,-8,
552,-3,
553,-10,
554,-2,
555,-10,
556,-8,
557,-6,
558,-10,
559,-5,
560,-10,
561,-6,
562,-2,
563,-8,
564,-9,
565,-1,
566,-8,
567,-7,
568,-6,
569,-7,
570,-10,
571,-6,
572,-8,
573,-3,
574,-3,
575,-7,
576,-4,
577,-1,
578,-5,
579,-9,
580,-3,
581,-10,
582,-4,
583,-2,
584,-7,
585,-3,
586,-7,
587,-4,
588,-2,
589,-10,
590,-10,
591,-6,
592,-10,
593,-9,
594,-2,
595,-10,
596,-10,
597,-9,
598,-2,
599,-3,
600,-8,
