Config Num, Utility
22601,-7,
22602,-10,
22603,-10,
22604,-7,
22605,-4,
22606,-9,
22607,-3,
22608,-7,
22609,-7,
22610,-10,
22611,-3,
22612,-9,
22613,-8,
22614,-3,
22615,-8,
22616,-8,
22617,-2,
22618,-4,
22619,-6,
22620,-10,
22621,-8,
22622,-9,
22623,-6,
22624,-10,
22625,-10,
22626,-7,
22627,-7,
22628,-6,
22629,-9,
22630,-1,
22631,-9,
22632,-3,
22633,-4,
22634,-7,
22635,-6,
22636,-8,
22637,-7,
22638,-5,
22639,-3,
22640,-6,
22641,-5,
22642,-5,
22643,-9,
22644,-5,
22645,-2,
22646,-8,
22647,-4,
22648,-4,
22649,-8,
22650,-1,
