Config Num, Utility
2901,-3,
2902,-2,
2903,-9,
2904,-3,
2905,-4,
2906,-2,
2907,-7,
2908,-7,
2909,-10,
2910,-5,
2911,-1,
2912,-5,
2913,-5,
2914,-6,
2915,-8,
2916,-10,
2917,-5,
2918,-2,
2919,-2,
2920,-5,
2921,-9,
2922,-3,
2923,-4,
2924,-1,
2925,-4,
2926,-5,
2927,-2,
2928,-8,
2929,-1,
2930,-6,
2931,-7,
2932,-2,
2933,-4,
2934,-3,
2935,-10,
2936,-5,
2937,-8,
2938,-10,
2939,-3,
2940,-4,
2941,-5,
2942,-10,
2943,-9,
2944,-3,
2945,-8,
2946,-7,
2947,-1,
2948,-7,
2949,-3,
2950,-10,
2951,-2,
2952,-3,
2953,-3,
2954,-5,
2955,-1,
2956,-9,
2957,-4,
2958,-2,
2959,-6,
2960,-8,
2961,-3,
2962,-5,
2963,-3,
2964,-2,
2965,-7,
2966,-3,
2967,-5,
2968,-7,
2969,-6,
2970,-10,
2971,-9,
2972,-4,
2973,-5,
2974,-9,
2975,-2,
2976,-3,
2977,-6,
2978,-8,
2979,-3,
2980,-2,
2981,-4,
2982,-8,
2983,-9,
2984,-4,
2985,-8,
2986,-8,
2987,-2,
2988,-5,
2989,-9,
2990,-1,
2991,-4,
2992,-3,
2993,-10,
2994,-10,
2995,-2,
2996,-1,
2997,-2,
2998,-1,
2999,-10,
3000,-3,
