Config Num, Utility
1101,-3,
1102,-7,
1103,-8,
1104,-5,
1105,-5,
1106,-7,
1107,-5,
1108,-1,
1109,-5,
1110,-2,
1111,-4,
1112,-10,
1113,-2,
1114,-3,
1115,-4,
1116,-1,
1117,-7,
1118,-8,
1119,-7,
1120,-6,
1121,-10,
1122,-2,
1123,-1,
1124,-6,
1125,-3,
1126,-3,
1127,-5,
1128,-9,
1129,-2,
1130,-4,
1131,-8,
1132,-6,
1133,-6,
1134,-4,
1135,-7,
1136,-2,
1137,-7,
1138,-1,
1139,-5,
1140,-8,
1141,-2,
1142,-7,
1143,-8,
1144,-4,
1145,-10,
1146,-9,
1147,-10,
1148,-5,
1149,-8,
1150,-1,
1151,-8,
1152,-1,
1153,-3,
1154,-5,
1155,-5,
1156,-6,
1157,-4,
1158,-9,
1159,-4,
1160,-2,
1161,-8,
1162,-9,
1163,-9,
1164,-8,
1165,-6,
1166,-2,
1167,-1,
1168,-3,
1169,-1,
1170,-5,
1171,-4,
1172,-10,
1173,-7,
1174,-3,
1175,-4,
1176,-8,
1177,-6,
1178,-5,
1179,-8,
1180,-10,
1181,-2,
1182,-4,
1183,-5,
1184,-9,
1185,-6,
1186,-8,
1187,-4,
1188,-9,
1189,-2,
1190,-10,
1191,-4,
1192,-10,
1193,-10,
1194,-2,
1195,-10,
1196,-9,
1197,-10,
1198,-6,
1199,-4,
1200,-6,
