Config Num, Utility
801,-5,
802,-4,
803,-2,
804,-3,
805,-4,
806,-4,
807,-7,
808,-5,
809,-6,
810,-3,
811,-4,
812,-9,
813,-1,
814,-3,
815,-4,
816,-7,
817,-6,
818,-10,
819,-2,
820,-1,
821,-8,
822,-1,
823,-1,
824,-5,
825,-10,
826,-8,
827,-2,
828,-7,
829,-3,
830,-7,
831,-2,
832,-10,
833,-2,
834,-10,
835,-8,
836,-2,
837,-1,
838,-5,
839,-4,
840,-7,
841,-10,
842,-2,
843,-1,
844,-3,
845,-7,
846,-3,
847,-8,
848,-7,
849,-2,
850,-2,
851,-2,
852,-10,
853,-4,
854,-4,
855,-7,
856,-8,
857,-6,
858,-2,
859,-10,
860,-7,
861,-1,
862,-9,
863,-10,
864,-7,
865,-2,
866,-9,
867,-2,
868,-6,
869,-5,
870,-4,
871,-7,
872,-2,
873,-4,
874,-10,
875,-4,
876,-1,
877,-4,
878,-1,
879,-10,
880,-8,
881,-3,
882,-2,
883,-3,
884,-6,
885,-2,
886,-4,
887,-3,
888,-9,
889,-5,
890,-9,
891,-5,
892,-2,
893,-10,
894,-7,
895,-5,
896,-1,
897,-1,
898,-6,
899,-10,
900,-1,
