Config Num, Utility
501,-6,
502,-8,
503,-9,
504,-2,
505,-7,
506,-9,
507,-4,
508,-7,
509,-6,
510,-4,
511,-4,
512,-3,
513,-1,
514,-1,
515,-1,
516,-2,
517,-2,
518,-5,
519,-3,
520,-7,
521,-4,
522,-9,
523,-10,
524,-5,
525,-10,
526,-8,
527,-7,
528,-2,
529,-3,
530,-2,
531,-10,
532,-9,
533,-7,
534,-6,
535,-2,
536,-8,
537,-6,
538,-3,
539,-6,
540,-2,
541,-7,
542,-5,
543,-2,
544,-1,
545,-1,
546,-2,
547,-10,
548,-4,
549,-10,
550,-6,
551,-5,
552,-8,
553,-1,
554,-1,
555,-4,
556,-7,
557,-3,
558,-10,
559,-8,
560,-5,
561,-5,
562,-6,
563,-9,
564,-1,
565,-4,
566,-5,
567,-6,
568,-6,
569,-5,
570,-8,
571,-1,
572,-5,
573,-7,
574,-7,
575,-4,
576,-6,
577,-3,
578,-2,
579,-6,
580,-10,
581,-9,
582,-5,
583,-3,
584,-5,
585,-8,
586,-3,
587,-1,
588,-6,
589,-5,
590,-10,
591,-5,
592,-10,
593,-5,
594,-2,
595,-6,
596,-4,
597,-6,
598,-3,
599,-5,
600,-6,
