Config Num, Utility
2201,-10,
2202,-2,
2203,-10,
2204,-2,
2205,-7,
2206,-9,
2207,-1,
2208,-8,
2209,-5,
2210,-5,
2211,-6,
2212,-8,
2213,-10,
2214,-7,
2215,-6,
2216,-7,
2217,-1,
2218,-6,
2219,-7,
2220,-2,
2221,-10,
2222,-9,
2223,-4,
2224,-10,
2225,-3,
2226,-10,
2227,-10,
2228,-8,
2229,-7,
2230,-4,
2231,-7,
2232,-1,
2233,-4,
2234,-6,
2235,-1,
2236,-9,
2237,-4,
2238,-8,
2239,-10,
2240,-9,
2241,-6,
2242,-9,
2243,-6,
2244,-9,
2245,-2,
2246,-6,
2247,-7,
2248,-5,
2249,-1,
2250,-7,
2251,-4,
2252,-1,
2253,-9,
2254,-10,
2255,-3,
2256,-2,
2257,-9,
2258,-2,
2259,-2,
2260,-6,
2261,-4,
2262,-5,
2263,-4,
2264,-6,
2265,-7,
2266,-7,
2267,-3,
2268,-10,
2269,-3,
2270,-10,
2271,-3,
2272,-3,
2273,-7,
2274,-10,
2275,-5,
2276,-6,
2277,-6,
2278,-2,
2279,-10,
2280,-1,
2281,-4,
2282,-7,
2283,-2,
2284,-4,
2285,-10,
2286,-3,
2287,-9,
2288,-9,
2289,-9,
2290,-6,
2291,-5,
2292,-4,
2293,-8,
2294,-7,
2295,-2,
2296,-3,
2297,-2,
2298,-8,
2299,-3,
2300,-1,
