Config Num, Utility
401,-6,
402,-9,
403,-4,
404,-6,
405,-8,
406,-9,
407,-5,
408,-2,
409,-7,
410,-5,
411,-2,
412,-8,
413,-6,
414,-2,
415,-6,
416,-7,
417,-3,
418,-8,
419,-3,
420,-10,
421,-7,
422,-1,
423,-2,
424,-3,
425,-1,
426,-10,
427,-5,
428,-3,
429,-7,
430,-8,
431,-2,
432,-2,
433,-10,
434,-9,
435,-4,
436,-5,
437,-6,
438,-3,
439,-3,
440,-9,
441,-4,
442,-3,
443,-1,
444,-10,
445,-3,
446,-2,
447,-4,
448,-9,
449,-1,
450,-7,
451,-9,
452,-1,
453,-4,
454,-2,
455,-5,
456,-7,
457,-3,
458,-7,
459,-4,
460,-10,
461,-3,
462,-6,
463,-3,
464,-4,
465,-7,
466,-5,
467,-7,
468,-4,
469,-9,
470,-4,
471,-6,
472,-10,
473,-9,
474,-3,
475,-2,
476,-9,
477,-9,
478,-4,
479,-5,
480,-9,
481,-10,
482,-8,
483,-3,
484,-3,
485,-3,
486,-6,
487,-10,
488,-3,
489,-9,
490,-4,
491,-3,
492,-6,
493,-10,
494,-9,
495,-5,
496,-4,
497,-3,
498,-4,
499,-3,
500,-8,
