Config Num, Utility
1001,-3,
1002,-6,
1003,-10,
1004,-7,
1005,-7,
1006,-9,
1007,-5,
1008,-2,
1009,-2,
1010,-5,
1011,-6,
1012,-6,
1013,-10,
1014,-7,
1015,-7,
1016,-9,
1017,-7,
1018,-8,
1019,-10,
1020,-10,
1021,-6,
1022,-7,
1023,-10,
1024,-6,
1025,-1,
1026,-2,
1027,-9,
1028,-8,
1029,-6,
1030,-8,
1031,-10,
1032,-4,
1033,-9,
1034,-2,
1035,-6,
1036,-2,
1037,-3,
1038,-4,
1039,-10,
1040,-2,
1041,-1,
1042,-8,
1043,-9,
1044,-7,
1045,-10,
1046,-5,
1047,-7,
1048,-4,
1049,-7,
1050,-10,
1051,-2,
1052,-10,
1053,-8,
1054,-9,
1055,-4,
1056,-8,
1057,-8,
1058,-4,
1059,-7,
1060,-3,
1061,-3,
1062,-8,
1063,-5,
1064,-1,
1065,-1,
1066,-4,
1067,-10,
1068,-7,
1069,-5,
1070,-5,
1071,-3,
1072,-3,
1073,-2,
1074,-9,
1075,-8,
1076,-8,
1077,-7,
1078,-8,
1079,-1,
1080,-6,
1081,-7,
1082,-7,
1083,-6,
1084,-9,
1085,-5,
1086,-6,
1087,-10,
1088,-5,
1089,-5,
1090,-5,
1091,-2,
1092,-5,
1093,-8,
1094,-4,
1095,-9,
1096,-7,
1097,-2,
1098,-3,
1099,-6,
1100,-9,
