Config Num, Utility
23651,-2,
23652,-2,
23653,-6,
23654,-10,
23655,-4,
23656,-1,
23657,-10,
23658,-9,
23659,-4,
23660,-5,
23661,-2,
23662,-5,
23663,-2,
23664,-3,
23665,-8,
23666,-5,
23667,-3,
23668,-8,
23669,-5,
23670,-4,
23671,-7,
23672,-10,
23673,-9,
23674,-10,
23675,-2,
23676,-5,
23677,-8,
23678,-6,
23679,-4,
23680,-9,
23681,-7,
23682,-6,
23683,-6,
23684,-3,
23685,-4,
23686,-8,
23687,-3,
23688,-1,
23689,-1,
23690,-4,
23691,-6,
23692,-1,
23693,-10,
23694,-6,
23695,-5,
23696,-2,
23697,-8,
23698,-3,
23699,-7,
23700,-8,
