Config Num, Utility
23001,-5,
23002,-3,
23003,-2,
23004,-8,
23005,-8,
23006,-5,
23007,-9,
23008,-3,
23009,-6,
23010,-5,
23011,-4,
23012,-10,
23013,-4,
23014,-8,
23015,-7,
23016,-8,
23017,-2,
23018,-5,
23019,-8,
23020,-4,
23021,-9,
23022,-1,
23023,-8,
23024,-10,
23025,-6,
23026,-3,
23027,-2,
23028,-10,
23029,-8,
23030,-8,
23031,-1,
23032,-1,
23033,-3,
23034,-8,
23035,-6,
23036,-7,
23037,-9,
23038,-7,
23039,-10,
23040,-4,
23041,-6,
23042,-1,
23043,-8,
23044,-7,
23045,-6,
23046,-2,
23047,-10,
23048,-1,
23049,-9,
23050,-9,
