Config Num, Utility
16151,-8,
16152,-4,
16153,-4,
16154,-5,
16155,-3,
16156,-10,
16157,-10,
16158,-4,
16159,-8,
16160,-4,
16161,-9,
16162,-7,
16163,-4,
16164,-2,
16165,-5,
16166,-8,
16167,-1,
16168,-6,
16169,-6,
16170,-1,
16171,-8,
16172,-1,
16173,-9,
16174,-7,
16175,-9,
16176,-9,
16177,-8,
16178,-1,
16179,-6,
16180,-4,
16181,-5,
16182,-1,
16183,-10,
16184,-6,
16185,-10,
16186,-8,
16187,-8,
16188,-5,
16189,-3,
16190,-4,
16191,-9,
16192,-8,
16193,-5,
16194,-1,
16195,-4,
16196,-2,
16197,-10,
16198,-5,
16199,-3,
16200,-6,
