Config Num, Utility
1701,-1,
1702,-7,
1703,-6,
1704,-6,
1705,-10,
1706,-3,
1707,-1,
1708,-4,
1709,-8,
1710,-4,
1711,-9,
1712,-2,
1713,-1,
1714,-4,
1715,-7,
1716,-7,
1717,-9,
1718,-9,
1719,-3,
1720,-7,
1721,-2,
1722,-1,
1723,-10,
1724,-3,
1725,-4,
1726,-4,
1727,-9,
1728,-5,
1729,-4,
1730,-4,
1731,-3,
1732,-5,
1733,-2,
1734,-7,
1735,-6,
1736,-4,
1737,-3,
1738,-6,
1739,-8,
1740,-2,
1741,-6,
1742,-4,
1743,-8,
1744,-10,
1745,-10,
1746,-8,
1747,-8,
1748,-7,
1749,-4,
1750,-8,
1751,-8,
1752,-10,
1753,-5,
1754,-3,
1755,-4,
1756,-1,
1757,-4,
1758,-9,
1759,-9,
1760,-8,
1761,-6,
1762,-7,
1763,-6,
1764,-6,
1765,-3,
1766,-3,
1767,-5,
1768,-7,
1769,-10,
1770,-10,
1771,-9,
1772,-10,
1773,-2,
1774,-8,
1775,-1,
1776,-1,
1777,-8,
1778,-4,
1779,-9,
1780,-4,
1781,-10,
1782,-9,
1783,-1,
1784,-7,
1785,-10,
1786,-6,
1787,-8,
1788,-6,
1789,-1,
1790,-9,
1791,-1,
1792,-7,
1793,-1,
1794,-2,
1795,-10,
1796,-10,
1797,-10,
1798,-5,
1799,-6,
1800,-7,
