Config Num, Utility
23401,-1,
23402,-8,
23403,-2,
23404,-4,
23405,-2,
23406,-1,
23407,-7,
23408,-6,
23409,-1,
23410,-1,
23411,-3,
23412,-3,
23413,-3,
23414,-10,
23415,-9,
23416,-10,
23417,-2,
23418,-7,
23419,-1,
23420,-5,
23421,-10,
23422,-9,
23423,-4,
23424,-8,
23425,-10,
23426,-6,
23427,-3,
23428,-1,
23429,-1,
23430,-6,
23431,-5,
23432,-9,
23433,-4,
23434,-6,
23435,-7,
23436,-10,
23437,-3,
23438,-4,
23439,-7,
23440,-6,
23441,-2,
23442,-2,
23443,-5,
23444,-7,
23445,-2,
23446,-8,
23447,-6,
23448,-6,
23449,-2,
23450,-10,
