Config Num, Utility
2401,-2,
2402,-8,
2403,-9,
2404,-6,
2405,-9,
2406,-7,
2407,-5,
2408,-1,
2409,-1,
2410,-6,
2411,-7,
2412,-3,
2413,-6,
2414,-3,
2415,-10,
2416,-8,
2417,-3,
2418,-9,
2419,-1,
2420,-8,
2421,-10,
2422,-5,
2423,-1,
2424,-3,
2425,-1,
2426,-8,
2427,-7,
2428,-10,
2429,-10,
2430,-3,
2431,-1,
2432,-9,
2433,-3,
2434,-4,
2435,-1,
2436,-1,
2437,-3,
2438,-6,
2439,-3,
2440,-3,
2441,-4,
2442,-3,
2443,-10,
2444,-7,
2445,-8,
2446,-10,
2447,-7,
2448,-10,
2449,-6,
2450,-10,
2451,-3,
2452,-5,
2453,-7,
2454,-3,
2455,-1,
2456,-4,
2457,-10,
2458,-10,
2459,-10,
2460,-9,
2461,-2,
2462,-6,
2463,-7,
2464,-7,
2465,-9,
2466,-10,
2467,-2,
2468,-3,
2469,-10,
2470,-1,
2471,-1,
2472,-8,
2473,-8,
2474,-9,
2475,-5,
2476,-2,
2477,-10,
2478,-4,
2479,-6,
2480,-7,
2481,-2,
2482,-9,
2483,-9,
2484,-5,
2485,-9,
2486,-5,
2487,-6,
2488,-2,
2489,-3,
2490,-10,
2491,-10,
2492,-4,
2493,-8,
2494,-3,
2495,-10,
2496,-5,
2497,-5,
2498,-5,
2499,-7,
2500,-8,
